x;y;u;v;column;row
0.3793;1.0000;0.3795;0.9998;11;19
0.4138;1.0000;0.4140;0.9998;12;19
0.4483;1.0000;0.4485;0.9999;13;19
0.4828;1.0000;0.4829;0.9999;14;19
0.5172;1.0000;0.5174;0.9999;15;19
0.5517;1.0000;0.5519;0.9999;16;19
0.5862;1.0000;0.5863;0.9998;17;19
0.6207;1.0000;0.6208;0.9998;18;19
0.6552;1.0000;0.6553;0.9998;19;19
0.6897;1.0000;0.6898;0.9997;20;19
0.7241;1.0000;0.7243;0.9997;21;19
0.7586;1.0000;0.7588;0.9997;22;19
0.7931;1.0000;0.7933;0.9998;23;19
0.8276;1.0000;0.8278;0.9999;24;19
0.8621;1.0000;0.8623;1.0001;25;19
0.8966;1.0000;0.8968;1.0004;26;19
0.9310;1.0000;0.9312;1.0007;27;19
0.9655;1.0000;0.9657;1.0012;28;19
1.0000;1.0000;1.0001;1.0018;29;19
